Time Since Start, Startboard, Stardboard ADC, Port, Port ADC, Front, Back, RPM ,,,
6.457551003,0.681477443,27,-9.802891853,60,57,0,0,,,
6.489076614,0.681477443,27,-10.15299513,59,57,0,0,,,
6.521230459,0.681477443,27,-10.15299513,59,57,0,0,,,
6.553556681,0.681477443,27,-9.802891853,60,58,0,0,,,
6.584939241,1.022216165,28,-10.15299513,59,57,1,0,,,
6.617077589,0.681477443,27,-10.15299513,59,57,1,0,,,
6.649427891,1.022216165,28,-10.15299513,59,57,0,0,,,
6.681737185,0.681477443,27,-10.15299513,59,58,1,0,,,
6.713724375,0.681477443,27,-10.15299513,59,57,1,0,,,
6.745414495,1.022216165,28,-10.15299513,59,57,1,0,,,
6.777773619,1.022216165,28,-10.15299513,59,58,1,0,,,
6.809664011,0.681477443,27,-10.15299513,59,58,1,0,,,
6.84181428,0.681477443,27,-10.15299513,59,58,1,0,,,
6.873607635,1.022216165,28,-9.802891853,60,56,1,0,,,
6.905692577,0.681477443,27,-10.15299513,59,58,1,0,,,
6.937672615,0.681477443,27,-9.802891853,60,58,1,0,,,
6.96988821,1.022216165,28,-10.15299513,59,57,1,0,,,
7.001944304,0.681477443,27,-10.15299513,59,57,1,0,,,
7.033681631,0.681477443,27,-10.15299513,59,58,1,0,,,
7.065384388,0.681477443,27,-10.15299513,59,57,1,0,,,
7.097777843,0.681477443,27,-10.15299513,59,57,1,0,,,
7.129587173,0.681477443,27,-10.15299513,59,57,1,0,,,
7.161550999,1.022216165,28,-10.15299513,59,58,1,0,,,
7.193639755,0.681477443,27,-10.15299513,59,58,0,0,,,
7.226014853,0.681477443,27,-10.15299513,59,57,1,0,,,
7.257661104,0.340738722,26,-10.15299513,59,58,0,0,,,
7.290097713,1.022216165,28,-10.15299513,59,57,1,0,,,
7.321855783,0.681477443,27,-10.15299513,59,57,1,0,,,
7.354184628,1.022216165,28,-9.802891853,60,58,1,0,,,
7.386065483,0.681477443,27,-10.15299513,59,57,1,0,,,
7.417607546,0.681477443,27,-10.15299513,59,57,0,0,,,
7.450107574,1.022216165,28,-9.802891853,60,58,0,0,,,
7.481846809,1.022216165,28,-9.802891853,60,57,0,0,,,
7.514413357,1.022216165,28,-9.802891853,60,57,0,0,,,
7.545909405,1.022216165,28,-10.15299513,59,56,0,0,,,
7.578305483,1.022216165,28,-10.15299513,59,57,1,0,,,
7.612239838,0.681477443,27,-10.15299513,59,57,0,0,,,
7.643074274,0.681477443,27,-10.15299513,59,57,1,0,,,
7.675400734,0.681477443,27,-10.15299513,59,57,1,0,,,
7.707370996,0.681477443,27,-9.802891853,60,58,1,0,,,
7.738879442,0.681477443,27,-10.15299513,59,57,1,0,,,
7.770998955,0.681477443,27,-10.15299513,59,57,1,0,,,
7.803103209,0.681477443,27,-10.15299513,59,58,1,0,,,
7.835422039,1.022216165,28,-9.802891853,60,57,1,0,,,
7.867055893,0.681477443,27,-10.15299513,59,57,1,0,,,
7.89922595,1.022216165,28,-10.15299513,59,57,1,0,,,
7.931618452,0.681477443,27,-9.802891853,60,57,1,0,,,
7.963181973,0.681477443,27,-10.15299513,59,58,1,0,,,
7.995017767,1.022216165,28,-10.15299513,59,57,1,0,,,
8.027069569,1.022216165,28,-10.15299513,59,56,0,0,,,
8.058657408,1.022216165,28,-9.802891853,60,57,0,0,,,
8.090685606,0.681477443,27,-10.15299513,59,57,1,0,,,
8.122228861,1.022216165,28,-9.802891853,60,57,1,0,,,
8.154248238,0.681477443,27,-10.15299513,59,57,1,0,,,
8.186326027,0.681477443,27,-9.802891853,60,57,1,0,,,
8.218360662,1.022216165,28,-10.15299513,59,57,1,0,,,
8.250810385,0.681477443,27,-9.802891853,60,57,1,0,,,
8.282371283,1.022216165,28,-10.50309841,58,57,1,0,,,
